Serial,Predicted_Rating
84325,6.4571445792808735
84326,6.7947009164931345
84327,6.509918019801012
84328,6.378976233888593
84329,6.348915468308999
84330,6.552104746282156
84331,6.117524229767828
84332,6.188690242936623
84333,6.047074640075593
84334,6.202759716668637
84335,6.5889764281177
84336,6.150086572984613
84337,6.589488368088895
84338,6.445282456326914
84339,6.468788576088223
84340,6.435966672260583
84341,6.573690092346203
84342,6.316375284157333
84343,6.360830451110516
84344,6.270533231840068
84345,6.373256400758508
84346,6.595062829652438
84347,6.2435088357123085
84348,6.4032404090994595
84349,6.597423694664449
84350,6.558495796942535
84351,6.3652572766937885
84352,6.3863383976531
84353,6.458877463705619
84354,6.675361693049451
84355,6.507727167927409
84356,6.297126896021375
84357,6.125742115010169
84358,6.194183083190011
84359,6.428767818508368
84360,6.500054747282103
84361,6.54146782228403
84362,6.335891028581109
84363,6.775461156796866
84364,6.517704788397073
84365,6.60927337304302
84366,6.504694290364304
84367,6.253879344614674
84368,6.256376655941964
84369,6.202164687626952
84370,6.320852194938509
84371,6.504120119350864
84372,6.315346267697648
84373,6.326508244600463
84374,6.466429065779001
84375,6.391832520394758
84376,6.495366776729397
84377,6.257535170475107
84378,6.304323359341715
84379,6.65762066054052
84380,6.194189398813259
84381,6.592791125464292
84382,6.215125993837644
84383,6.130702725712139
84384,6.450017657103944
84385,6.4400721854295195
84386,6.729000712476959
84387,6.39788362306827
84388,6.6091243978294285
84389,6.589842143864973
84390,6.395654535446773
84391,6.533398468780664
84392,6.438771540600023
84393,6.410283574049706
84394,6.727105015545582
84395,6.146636726807287
84396,6.435992071168443
84397,6.538280001984864
84398,6.247786882220901
84399,6.4039383002188535
84400,6.519749543760355
84401,6.390255058370119
84402,6.500675202944032
84403,6.274733826908866
84404,6.301041400341812
84405,6.430355411161961
84406,6.396488407640097
84407,6.6144831530081305
84408,6.61085255054344
84409,6.252097827752498
84410,6.622408932187648
84411,6.384795041784406
84412,6.4389359565463185
84413,6.850712213815054
84414,6.552745565795314
84415,6.097547564512121
84416,6.428219664397909
84417,6.652687956166057
84418,6.445800389413218
84419,6.476710078436239
84420,6.4608936369553716
84421,6.217392034521653
84422,6.41681036169669
84423,6.476368963961822
84424,6.6407848581427515
84425,6.45471947571817
84426,6.339831155381381
84427,6.588755197337617
84428,6.335139081760317
84429,6.703960110874013
84430,6.374782352377289
84431,6.368690640116091
84432,6.176014186883995
84433,6.597566728572597
84434,6.259368146024975
84435,6.393283141940226
84436,6.450778285106788
84437,6.5588939079219974
84438,6.241388696745374
84439,6.342713774115443
84440,6.237964689807597
84441,6.674473835768018
84442,6.328000556929752
84443,6.275711915199936
84444,6.259085504640274
84445,6.466982278605237
84446,6.39082208184034
84447,6.501530408185269
84448,6.345126724693224
84449,6.682695599504375
84450,6.512642515257795
84451,6.3448522744005045
84452,6.244527206921632
84453,6.6385665628788
84454,6.7060242333835465
84455,6.499606069007273
84456,6.429171953714594
84457,6.82276520386199
84458,6.39240978267674
84459,6.127989596936917
84460,6.42726606333435
84461,6.498020657412131
84462,6.644690182065942
84463,6.678111348270794
84464,6.017524676083522
84465,6.416763048565871
84466,6.123618814801022
84467,6.266418180689691
84468,6.713392886254437
84469,6.586954398481624
84470,6.220855457669116
84471,6.555413429501418
84472,6.3694764991211645
84473,6.610421359045058
84474,6.576392334519746
84475,6.150278513504537
84476,6.712303821918707
84477,6.373800741103876
84478,6.71570121383944
84479,6.572680112092626
84480,6.343519880387746
84481,6.481698352966337
84482,6.177130894818011
84483,6.504312518146747
84484,6.424796423785768
84485,6.570765186045376
84486,6.6409752279442245
84487,6.543812990581738
84488,6.366178780678198
84489,6.54144621563769
84490,6.214202966198778
84491,6.776252240329665
84492,6.665032160864173
84493,6.548235185924256
84494,6.555570135146521
84495,6.507805828736695
84496,6.503622992066308
84497,6.513966582151563
84498,6.523104739822994
84499,6.239226322483098
84500,6.788824084943199
84501,6.429967339755308
84502,6.228837036217279
84503,6.7472266474574925
84504,6.213404051192457
84505,6.111041297885546
84506,6.312546461067485
84507,6.431685328120658
84508,6.523187860308762
84509,6.34996883944407
84510,6.488769383648758
84511,6.666241260480472
84512,6.420738424478786
84513,6.44896986383192
84514,6.44836993153636
84515,6.731702493700097
84516,6.625260372328344
84517,6.326221535197149
84518,6.205992446608073
84519,6.590907018307808
84520,6.616274351679952
84521,6.067435961539212
84522,6.78268300953369
84523,6.171062133124405
84524,6.65796299373202
84525,6.167311523686193
84526,6.21690317366699
84527,6.496992020758989
84528,6.107824816994217
84529,6.558098154429393
84530,6.580912377456442
84531,6.361244545502568
84532,6.5929535064983265
84533,6.454857951465505
84534,6.571688116026651
84535,6.194143044360874
84536,6.264982982150137
84537,6.3764201647703125
84538,6.672380568746123
84539,6.500405027793364
84540,6.008793664010857
84541,6.230447008841074
84542,6.4136005468556005
84543,6.61594935651049
84544,6.627959719923795
84545,6.475525029457832
84546,6.1201595868052445
84547,6.784929755090397
84548,6.525680263583384
84549,6.444466049063252
84550,6.135084985253408
84551,6.707126374541571
84552,6.536499409636236
84553,6.06044539081167
84554,6.692866971138977
84555,6.486873571412281
84556,6.848485959584814
84557,6.583385547531337
84558,6.391752564948339
84559,6.64956295583128
84560,6.5551562519009
84561,6.3922262603343025
84562,6.186740039745104
84563,6.846245432028
84564,6.2894368678864545
84565,6.436522743181704
84566,6.166072369727394
84567,6.56553916478697
84568,6.641152457588059
84569,6.142275968171726
84570,6.524940996272768
84571,6.107105061372924
84572,6.601506004459326
84573,6.475032087854642
84574,6.617865478196522
84575,6.364342023048042
84576,6.591603427846292
84577,6.331742072787629
84578,6.748713743756137
84579,6.566614327826124
84580,6.319481369873013
84581,6.6069067773859445
84582,6.552115988265235
84583,6.428996123499608
84584,6.544832330302586
84585,6.308058315676015
84586,6.090376782831429
84587,6.370792136548067
84588,6.264594432395437
84589,6.335005342080928
84590,6.7849256612024655
84591,6.611946853712128
84592,6.772003089933833
84593,6.197351672782985
84594,6.596566499572085
84595,6.1840436227783115
84596,6.426445469259342
84597,6.366008259148266
84598,6.345074075844625
84599,6.4634545683991025
84600,6.410073956050566
84601,6.377352197477297
84602,6.769673405222284
84603,6.566635598507905
84604,6.062806980284109
84605,6.477672142413648
84606,6.3250095488368405
84607,6.2328670266284005
84608,6.751568923476101
84609,6.519195775232283
84610,6.3728418916403164
84611,6.625541041630996
84612,6.164539179766163
84613,6.48915728429031
84614,6.244714124375142
84615,6.71202557399563
84616,6.33428119199717
84617,6.342150219892007
84618,6.476740204743764
84619,6.588803417913485
84620,6.449194435673872
84621,6.660015453200619
84622,6.17757854812848
84623,6.661726820915216
84624,6.288211021463345
84625,6.401385618464642
84626,6.438616839220657
84627,6.362255539451123
84628,6.4046830458953625
84629,6.377081264294646
84630,6.605578573946145
84631,6.341798186571136
84632,6.375493778667654
84633,6.648681055369079
84634,6.0985892795340035
84635,6.232056647775816
84636,6.242031923927971
84637,6.411168994409813
84638,6.470361474770997
84639,6.336845667448759
84640,6.220375962490682
84641,6.363427035989565
84642,6.236109804629521
84643,6.616308894713209
84644,6.474223139317956
84645,6.389531056269599
84646,6.852083796773171
84647,6.662487321966934
84648,6.225188792723888
84649,6.2384305258747705
84650,6.4027208505364355
84651,6.431039838754552
84652,6.53462976381255
84653,6.257293919774739
84654,6.65695219404596
84655,6.653348067044646
84656,6.5912445336472985
84657,6.334614491114097
84658,6.449171940631892
84659,6.384445170598244
84660,6.62698350197128
84661,6.4708970816075
84662,6.618841972132293
84663,6.337460398361878
84664,6.37334412146682
84665,6.173797454959323
84666,6.076188192639153
84667,6.40952821323249
84668,6.437860503900311
84669,6.258610024769053
84670,6.248690948438538
84671,6.685088544934628
84672,6.4269189085259955
84673,6.552919778991258
84674,6.7458482224705385
84675,6.463579169489747
84676,6.451422669089606
84677,6.448792765245634
84678,6.263106969539466
84679,6.452170360565686
84680,6.163554995670353
84681,6.787489646511223
84682,6.289148933534494
84683,6.438152429231976
84684,6.3031380794817355
84685,6.452735606565826
84686,6.58120828119741
84687,6.390451572888907
84688,6.382786839463841
84689,6.705392600919843
84690,6.605214057915938
84691,6.733884986123558
84692,6.477663180544687
84693,6.553756469834059
84694,6.4292489091990275
84695,6.45231421834613
84696,6.53041085336209
84697,6.657565957779264
84698,6.486019878369609
84699,6.729068848674922
84700,6.287233790627421
84701,6.352208049857239
84702,6.496405038628426
84703,6.500534770515058
84704,6.235411826208126
84705,6.516446530426392
84706,6.428514928349588
84707,6.500331794668529
84708,6.616782377357473
84709,6.4582543590114225
84710,6.4855231273875455
84711,6.341356561452945
84712,6.206514249524257
84713,6.385271967415506
84714,6.331525129697619
84715,6.6351869998302115
84716,6.726267481736289
84717,6.325962456886526
84718,6.427711521443618
84719,6.910975296135084
84720,6.43771387284119
84721,6.375982152435841
84722,6.347696282108143
84723,6.425161163338075
84724,6.4970360977307395
84725,6.79580696424292
84726,6.428592749306975
84727,6.623913736277894
84728,6.402775869249248
84729,6.435624085833764
84730,6.738072309816704
84731,6.272064682147549
84732,6.736758145222621
84733,6.205307058530564
84734,6.560231484879276
84735,6.683652165871788
84736,6.510332433848596
84737,6.290657390462059
84738,6.613361752608101
84739,6.580588256500687
84740,6.733508287436754
84741,6.225911190942267
84742,6.499057391659884
84743,6.4996954384843555
84744,6.787831801551553
84745,6.330510175434303
84746,6.494736546065026
84747,6.510132346781225
84748,6.724001686757245
84749,6.332135210451973
84750,6.5636627618025285
84751,6.211389984802638
84752,6.593404650806352
84753,6.878327041353316
84754,6.404160429211891
84755,6.489005978946159
84756,6.384906309444408
84757,6.448081158296526
84758,6.338392999949655
84759,6.354265567844521
84760,6.654408773404356
84761,6.713166281958011
84762,6.328245993299887
84763,6.319881777660508
84764,6.193312954564805
84765,6.474506019569293
84766,6.698235386496542
84767,6.52184048739531
84768,6.466293916485845
84769,6.31186081320204
84770,6.627760581375967
84771,6.252555980188435
84772,6.6194957708928515
84773,6.181972461778046
84774,6.431329362943942
84775,6.284601557391541
84776,6.382245651196653
84777,6.644747838526347
84778,6.512180046731031
84779,6.3534637985614
84780,6.328745245490902
84781,6.861451210630074
84782,6.74544348052343
84783,6.429396986916285
84784,6.609494886281636
84785,6.41710525844374
84786,6.8419597337660525
84787,6.528903744654375
84788,6.577599646687794
84789,6.750564442296897
84790,6.44745676213643
84791,6.477769456476105
84792,6.782204148588975
84793,6.568390894701877
84794,6.537324466409576
84795,6.382257538174367
84796,6.478524739288965
84797,6.429736984685523
84798,6.48985074175242
84799,6.462809216482254
84800,6.505321747769512
84801,6.558186067854311
84802,6.148099625176097
84803,6.266899246422595
84804,6.733899321092537
84805,6.756415077390519
84806,6.6847444794665485
84807,6.515958629048301
84808,6.672958993026644
84809,6.703535498057632
84810,6.490137016822959
84811,6.62985915425306
84812,6.205167270864345
84813,6.35482259553495
84814,6.248441298030346
84815,6.41782018102062
84816,6.468246848082153
84817,6.37028957501702
84818,6.337211900716095
84819,6.420858797621024
84820,6.38595578750932
84821,6.773462526557417
84822,6.457193486483744
84823,6.3314405850543185
84824,6.621700242150824
84825,6.371695061847427
84826,6.665605543530737
84827,6.589410322526395
84828,6.350537211643977
84829,6.506641066957819
84830,6.372698222113696
84831,6.1547370926610805
84832,6.550524765839256
84833,6.6390386729641975
84834,6.604555089693182
84835,6.563197724730342
84836,6.44217375245321
84837,6.683082646645305
84838,6.461573308003466
84839,6.1367284853770805
84840,6.423529822436585
84841,6.772815978498521
84842,6.448376833440549
84843,6.361376595639379
84844,6.381427815730224
84845,6.396373807725463
84846,6.689469114919636
84847,6.460505158180575
84848,6.482572595505432
84849,6.660881186057995
84850,6.306221684985204
84851,6.757189598056318
84852,6.51807360944045
84853,6.412857303471031
84854,6.684040519694351
84855,6.540802430282984
84856,6.208328939656622
84857,6.55047797422753
84858,6.79202511155746
84859,6.536129717882538
84860,6.703277866197087
84861,6.466540366717085
84862,6.757847021934601
84863,6.247287837212809
84864,6.605251640668074
84865,6.31539598847562
84866,6.464921708203814
84867,6.638220382537962
84868,6.383123384096935
84869,6.285204245297867
84870,6.322302090681968
84871,6.3534504378408565
84872,6.309644718471932
84873,6.707393468253102
84874,6.279358694154865
84875,6.466284776256287
84876,6.045787958451448
84877,6.69567061128481
84878,6.4790528843969675
84879,6.553788125706065
84880,6.479631754760131
84881,6.708719994190361
84882,6.669727470516031
84883,6.7335990739300895
84884,6.372873597971199
84885,6.673568893023069
84886,6.36549667331497
84887,6.2865225982505795
84888,6.564019331710625
84889,6.661626538920034
84890,6.586471923954316
84891,6.186995820251988
84892,6.3362845561673256
84893,6.7824056463461515
84894,6.718837234609298
84895,6.344261811100103
84896,6.84089480054638
84897,6.402093890825518
84898,6.216870991877399
84899,6.501954564731539
84900,6.397077536461567
84901,6.201274605381278
84902,6.269536562036615
84903,6.3130970230995525
84904,6.592963262356184
84905,6.350898019934318
84906,6.6476959622290925
84907,6.257080954278391
84908,6.429421035640101
84909,6.474814080691611
84910,6.240509293257272
84911,6.66957937461542
84912,6.29145513912308
84913,6.713322835365704
84914,6.139304006990025
84915,6.319501146541406
84916,6.302993603692563
84917,6.45009971512753
84918,6.532551506076534
84919,6.489584205434646
84920,6.50089490517348
84921,6.5262026184139605
84922,6.686033073193076
84923,6.836655303197493
84924,6.413968038589436
84925,6.5567248017507955
84926,6.639903561323644
84927,6.481555705352712
84928,6.522787377673585
84929,6.326196238126175
84930,6.306945301331097
84931,6.210103190584502
84932,6.5928923517011615
84933,6.45449296818033
84934,6.313621246671829
84935,6.4488644417958465
84936,6.4938028597637105
84937,6.5682873354727995
84938,6.639280181706065
84939,6.216962043170197
84940,6.393180632822059
84941,6.527642323104002
84942,6.5700162091258845
84943,6.456990350712088
84944,6.411894456441819
84945,6.480220516602032
84946,6.419194938393865
84947,6.634834118750383
84948,6.710587300328517
84949,6.585341574821586
84950,6.346732171973457
84951,6.343940511290238
84952,6.574808235846829
84953,6.80968312712215
84954,6.300534081958852
84955,6.4714865825613215
84956,6.405225308016117
84957,6.665025162951201
84958,6.502786643736383
84959,6.24605853829922
84960,6.591200894479727
84961,6.436850680051722
84962,6.383482460996559
84963,6.214511262508722
84964,6.694075783290302
84965,6.5744024941802905
84966,6.434013721768627
84967,6.029887845554928
84968,6.442132852098476
84969,6.333047855211334
84970,6.407167900637358
84971,6.837000157409582
84972,6.374534077796093
84973,6.43656728511688
84974,6.261234823166137
84975,6.66558395076302
84976,6.579734318481253
84977,6.2753178093455215
84978,6.693437199681146
84979,6.438296892759528
84980,6.738009153708029
84981,6.529630665710182
84982,6.401605859188793
84983,6.523897847366798
84984,6.725135699459197
84985,6.172594195937371
84986,6.520104939451796
84987,6.65252350833534
84988,6.572644138061612
84989,6.653373175265911
84990,6.667248500812345
84991,6.563217511910091
84992,6.696757495989131
84993,6.493902772940818
84994,6.662693555215486
84995,6.864983958039559
84996,6.658375798223354
84997,6.650343492974924
84998,6.4807800062383345
84999,6.473716304862231
85000,6.25789756626554
85001,6.3669950570041625
85002,6.2966773717233915
85003,6.422822321900366
85004,6.49878045386033
85005,6.006809824453523
85006,6.546818639972837
85007,6.4279462341597755
85008,6.428504356108106
85009,6.75420867711043
85010,6.302545930723371
85011,6.697265849858586
85012,6.4466346807673105
85013,6.385937599502283
85014,6.592644548771028
85015,6.262518730669794
85016,6.635994143620911
85017,6.342275232247503
85018,6.67108716551603
85019,6.370085982819349
85020,6.423900767280088
85021,6.75160336621721
85022,6.522783970112575
85023,6.514824168925893
85024,6.3013855740506335
85025,6.454743681830452
85026,6.56455472746694
85027,6.498496284405148
85028,6.32584482040624
85029,6.4314670344811855
85030,6.709142572751322
85031,6.362232318079052
85032,6.215756687280623
85033,6.550685768595313
85034,6.503741678947256
85035,6.7838941087592755
85036,6.373704056487738
85037,6.355296329655717
85038,6.743400246118184
85039,6.750356894552853
85040,6.348195055357902
85041,6.43519324885893
85042,6.420254800101939
85043,6.468111411206193
85044,6.765148743275176
85045,6.320400255604682
85046,6.8469581967622775
85047,6.520174331901704
85048,6.4391781027649255
85049,6.521524372640972
85050,6.451482276988809
85051,6.241540727907598
85052,6.137004361308329
85053,6.4144526899159935
85054,6.637047071776886
85055,6.497302897913952
85056,6.380912565490186
85057,6.3174443952359045
85058,6.250145247307142
85059,6.279111979836902
85060,6.306803814371625
85061,6.217692259921307
85062,6.4852369699246015
85063,6.414323224727792
85064,6.6469072427348985
85065,6.1867993281783
85066,6.301371577710776
85067,6.429876096724356
85068,6.536424328324772
85069,6.638742970810794
85070,6.458904547041526
85071,6.14172364849186
85072,6.65336406493216
85073,6.624862720973572
85074,6.703402752404077
85075,6.513942000288273
85076,6.278291079779714
85077,6.101320637824706
85078,6.33987055781618
85079,6.483488052383289
85080,6.500687456655187
85081,6.379572705750507
85082,6.271925134026938
85083,6.402870122824294
85084,6.5023180204735995
85085,6.706429356383023
85086,6.495983962552941
85087,6.2077919286748315
85088,6.318363441879514
85089,6.36956064790379
85090,6.41954006451654
85091,6.197510139627505
85092,6.172021698049837
85093,6.3283296687907535
85094,6.207791902065502
85095,6.553059966253416
85096,6.667157866791179
85097,6.593608020029193
85098,6.781175358137732
85099,6.181788048569528
85100,6.435107340733865
85101,6.470688304783576
85102,6.630259152926002
85103,6.2891368849065294
85104,6.381923407422985
85105,6.783706922704742
85106,6.49182551849183
85107,6.848809955913613
85108,6.297849852224824
85109,6.540271695189476
85110,6.577109616738032
85111,6.676652696710171
85112,6.25006269227542
85113,6.856389047961731
85114,6.860358820496822
85115,6.6116298158500655
85116,6.446985511777185
85117,6.25016492234458
85118,6.474438068271721
85119,6.451161499973334
85120,6.247081684980439
85121,6.784875209622486
85122,6.322178805526465
85123,6.321052419050001
85124,6.559309763841889
85125,6.150018284520618
85126,6.442772914147008
85127,6.307968544805805
85128,6.774532460541178
85129,6.240728839132606
85130,6.530052958556805
85131,6.592835508346679
85132,6.414862855869193
85133,6.354741563620036
85134,6.219478113431471
85135,6.711969178022858
85136,6.404282784272777
85137,6.524783842732542
85138,6.258120445217006
85139,6.614752463292437
85140,6.119037047738047
85141,6.249900635137283
85142,6.570829763816905
85143,6.6007262898198364
85144,6.335666555643107
85145,6.81911647636951
85146,6.340417563558167
85147,6.725538250697068
85148,6.211619913444878
85149,6.465714067637799
85150,6.578176833264511
85151,6.435332662133769
85152,6.381770367198358
85153,6.7863278384672325
85154,6.34223750109979
85155,6.264062572005345
85156,6.730091191137295
85157,6.524067043598291
85158,6.608303633023921
85159,6.796330339911628
85160,6.542423141172548
85161,6.63533898276869
85162,6.24528644408944
85163,6.172511124177728
85164,6.344189001684929
85165,6.5113267198373626
85166,6.335011080799296
85167,6.52134540431587
85168,6.286232517300029
85169,6.4571536874062945
85170,6.68800012388589
85171,6.815178134649806
85172,6.636632136429839
85173,6.246119310107597
85174,6.388563341656089
85175,6.738764944952291
85176,6.542495197651942
85177,6.628055974122668
85178,6.427605474293146
85179,6.5961805627184775
85180,6.35246267237266
85181,6.590689787085086
85182,6.408126685792667
85183,6.536025994882286
85184,6.302838523613837
85185,6.397971629933446
85186,6.572968911395726
85187,6.457680328203554
85188,6.4662739687824455
85189,6.157697636738
85190,6.5117647658076185
85191,6.668708985621526
85192,6.3669581248101155
85193,6.241475189189744
85194,6.451876127947
85195,6.304103530819534
85196,6.251413409346287
85197,6.1903805630019955
85198,6.281421870489923
85199,6.5441102582701545
85200,6.660765820709238
85201,6.329995088008924
85202,6.461619711202997
85203,6.516078324672479
85204,6.456733008783727
85205,6.499860709956379
85206,6.530916585130578
85207,6.539376330785131
85208,6.453812945465252
85209,6.145351788143422
85210,6.4508911908521664
85211,6.816978801616596
85212,6.166655986408421
85213,6.568661860008703
85214,6.222935148629385
85215,6.5778132756810725
85216,6.209012859526265
85217,6.699113884134466
85218,6.747024816292474
85219,6.322254176436623
85220,6.23640867216312
85221,6.782975930646791
85222,6.547891937174152
85223,6.294768672149219
85224,6.5770911674468335
85225,6.235969015495251
85226,6.403196626932292
85227,6.399518328547521
85228,6.40395797828747
85229,6.531532258313707
85230,6.247986588783632
85231,6.809975071594094
85232,6.516530835938971
85233,6.122349139091545
85234,6.42004588454996
85235,6.381050370256551
85236,6.315318088594039
85237,6.414662140134018
85238,6.853034140330647
85239,6.63462387103897
85240,6.242015826148279
85241,6.502025939185785
85242,6.6643895815967245
85243,6.428548746783805
85244,6.266770995834848
85245,6.420728563795251
85246,6.484708893039334
85247,6.552979018642942
85248,6.07499256641814
85249,6.6982820639356175
85250,6.518496559516483
85251,6.4989497912991485
85252,6.465674190388512
85253,6.210622805804626
85254,6.353228572058251
85255,6.280756277431561
85256,6.408076867006514
85257,6.239009326895244
85258,6.320238360152883
85259,6.5720715015857065
85260,6.102241126171269
85261,6.391858637051602
85262,6.433165828116695
85263,6.77063547024225
85264,6.383987813048333
85265,6.641997786802452
85266,6.337885196344208
85267,6.288772235164858
85268,6.575503778352601
85269,6.670256371269006
85270,6.232076971397367
85271,6.112580314660438
85272,6.637527685003127
85273,6.258057318178509
85274,6.37425042296257
85275,6.765199174078769
85276,6.233666665466569
85277,6.515847414813695
85278,6.7449895807955
85279,6.4167894094835916
85280,6.476739919176433
85281,6.406307720471329
85282,6.539211106774664
85283,6.089952767767166
85284,6.552817578663819
85285,6.246066053546611
85286,6.494990301349179
85287,6.318789836858549
85288,6.597096990799297
85289,6.836838477917107
85290,6.340476735776023
85291,6.568169458102051
85292,6.70171519975985
85293,6.154110114133003
85294,6.046339682883223
85295,6.471222278377138
85296,6.608777624679417
85297,6.415893114118131
85298,6.450245072981765
85299,6.2634706170128345
85300,6.439840504672662
85301,6.486501861290937
85302,6.389850705515926
85303,6.764360160342611
85304,6.665458358995062
85305,6.406464657471603
85306,6.4699003444133645
85307,6.5093281297235706
85308,6.580356735417381
85309,6.652435137857709
85310,6.504433991304483
85311,6.488279289692091
85312,6.329315069253226
85313,6.475958685748116
85314,6.485814523405054
85315,6.2985139003917245
85316,6.514330825434173
85317,6.782576350104784
85318,6.464890614278064
85319,6.615820112633153
85320,6.227008554946338
85321,6.425920128508914
85322,6.342782928117056
85323,6.616055824256447
85324,6.865605389168137
85325,6.306262254457816
85326,6.710452419523834
85327,6.485246732079657
85328,6.583322879120431
85329,6.591085956392444
85330,6.044864541470636
85331,6.359372554785228
85332,6.3874444509099515
85333,6.540556742399087
85334,6.272310757557895
85335,6.605251358100947
85336,6.357241581755624
85337,6.287928188094209
85338,6.631391579492198
85339,6.189565996213209
85340,6.653289237213087
85341,6.501049087439622
85342,6.355383091701579
85343,6.730708465810782
85344,6.169298751620997
85345,6.079020231027127
85346,6.378564899340376
85347,6.327400356974036
85348,6.492797421006197
85349,6.658269095612257
85350,6.196062775035498
85351,6.666912673515288
85352,6.394454188282249
85353,6.2753217939940455
85354,6.28163967739668
85355,6.841801075773459
85356,6.514906086129634
85357,6.120521176767975
85358,6.181505791455257
85359,6.620188220832097
85360,6.3374287085738095
85361,6.6191425263037775
85362,6.491586582672207
85363,6.426292604856301
85364,6.432240565695634
85365,6.365153241465861
85366,6.592075133267569
85367,6.294162856999685
85368,6.312064224200196
85369,6.335282298576086
85370,6.752419965018671
85371,6.323670183729233
85372,6.764592162541991
85373,6.363253798609779
85374,6.125771132639273
85375,6.282871249826805
85376,6.249874058983619
85377,6.406945962206885
85378,6.683923319567192
85379,6.7868260792726565
85380,6.6147025322478425
85381,6.238899654088196
85382,6.24671839637196
85383,6.575193343118652
85384,6.553119012902651
85385,6.155311728830397
85386,6.325464708447971
85387,6.3340387669081855
85388,6.608631148336482
85389,6.4226940865507105
85390,6.305812740157356
85391,6.432095210057595
85392,6.488487045269009
85393,6.770426756073616
85394,6.2510602193965425
85395,6.556521592579091
85396,6.678086077173293
85397,6.750753608018393
85398,6.449559177695871
85399,6.301613096491699
85400,6.41390136849946
85401,6.39087048964528
85402,6.329605820094351
85403,6.576709125405861
85404,6.388419886919279
85405,6.653892152707053
85406,6.163609534180369
85407,6.474440205659654
85408,6.703637836520934
85409,6.468676318217473
85410,6.049800965201572
85411,6.218224831319015
85412,6.753810599053355
85413,6.183425955799287
85414,6.641204101665216
85415,6.048591324234405
85416,6.712688132263684
85417,6.727418094319582
85418,6.378049318914926
85419,6.834839784196804
85420,6.18485491485903
85421,6.15566389642409
85422,6.495302334498562
85423,6.262148034587572
85424,6.337041898121411
85425,6.596337896372103
85426,6.702441146806396
85427,6.595748621727565
85428,6.313029969587335
85429,6.737386964882528
85430,6.724291032858721
85431,6.696866863619284
85432,6.505780853399394
85433,6.581467716020622
85434,6.345605804612303
85435,6.28099149194784
85436,6.185202960907785
85437,6.0611771074488
85438,6.336586786460849
85439,6.0141889734710094
85440,6.306692113368767
85441,6.327423906189582
85442,6.886689506373716
85443,6.4628694150634285
85444,6.249624754076849
85445,6.2969192167925545
85446,6.624234701691105
85447,6.416149149270814
85448,6.043109853929238
85449,6.323201428408769
85450,6.493376931764308
85451,6.44331728948005
85452,6.180160539755684
85453,6.349929255334698
85454,6.409506823477759
85455,6.373892913048765
85456,6.1293889878913825
85457,6.201318926600288
85458,6.416374696543854
85459,6.484904849468041
85460,6.639728724726118
85461,6.456810187062565
85462,6.542158080650251
85463,6.691419342872173
85464,6.64310833774431
85465,6.159864549971304
85466,6.425353198885792
85467,6.429529317093832
85468,6.199647223096696
85469,6.577747667390549
85470,6.156224054575518
85471,6.386347825578683
85472,6.618666949047525
85473,6.799408028774064
85474,6.613633728728303
85475,6.578364499782752
85476,6.617365037947786
85477,6.688269157961812
85478,6.099512147788617
85479,6.389395983524459
85480,6.437318592648126
85481,6.4654771312111805
85482,6.519216411991877
85483,6.335599813176296
85484,6.671520383372121
85485,6.673017644112201
85486,6.194487885135922
85487,6.531584412682538
85488,6.689795931664246
85489,6.444328359135784
85490,6.54015802126985
85491,6.485877034822319
85492,6.599125801086092
85493,6.584077180690788
85494,6.682159109797955
85495,6.6621427652096274
85496,6.214462801130856
85497,6.128437696764141
85498,6.634430081614479
85499,6.76126844281198
85500,6.414370595083753
85501,6.104852284607213
85502,6.568180878941731
85503,6.133002705772196
85504,6.170761295044445
85505,6.464806210954205
85506,6.642387023159957
85507,6.181884941444192
85508,6.701145357692488
85509,6.251244871393446
85510,6.638207553941262
85511,6.507979055261581
85512,6.465194086720361
85513,6.253213329607493
85514,6.313249524206487
85515,6.262672061637606
85516,6.4114593394281245
85517,6.649604219398773
85518,6.606601656854199
85519,6.554937163675625
85520,6.795648068883616
85521,6.616349292549231
85522,6.571161615892096
85523,6.707536958796257
85524,6.569062229158561
85525,6.208554409351558
85526,6.482363260299375
85527,6.651755113479764
85528,6.178199873374032
85529,6.230497259733216
85530,6.350933384574227
85531,6.467725293852534
85532,6.520640092210999
85533,6.772897749972476
85534,6.791502448482605
85535,6.534714646315438
85536,6.6438864809008065
85537,6.238154715023185
85538,6.475424784179618
85539,6.158624544435984
85540,6.576047498427934
85541,6.8331175804139415
85542,6.37166913671532
85543,6.616786052427626
85544,6.464701647847368
85545,6.738310264129736
85546,6.5598011968191345
85547,6.609298539171104
85548,6.115407170990233
85549,6.16193228184667
85550,6.168064944666236
85551,6.404579554932456
85552,6.466308503709677
85553,6.410159946867651
85554,6.211069134890435
85555,6.404032110286046
85556,6.598330580334176
85557,6.5053630214833555
85558,6.174449354949028
85559,6.474907794887517
85560,6.4989079167188715
85561,6.342534670596101
85562,6.507568825207879
85563,6.579629411369147
85564,6.410658611293041
85565,6.21477652972897
85566,6.685208717762665
85567,6.356363441355148
85568,6.328018791191491
85569,6.398437501353433
85570,6.371680627255835
85571,6.738301489354815
85572,6.2851095170235745
85573,6.246432821127607
85574,6.687417219065474
85575,6.322763435979213
85576,6.310561162941156
85577,6.188078749535564
85578,6.417854146935653
85579,6.502085922444073
85580,6.466431797863624
85581,6.162556368289714
85582,6.324136858417139
85583,6.607943146860395
